DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,NAVSTAT,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA,LOA,TYPENAME
2019-11-27 11:16:27,232011742,1.29294,104.09378,264.3,7.4,264,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:16:27,232011742,1.29294,104.09378,264.3,7.4,264,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:16:27,533000075,1.32885,104.25658,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:16:27,357493000,1.69918,104.62801,196.6,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:16:27,371321000,1.33783,104.09950,60.0,0.0,125,1,9452828,SUPER EASTERN,3FFJ8,80,92,28,10,10,5.5,MYPGU,11-26 08:00,120,Chemical/Oil Products Tanker
2019-11-27 11:16:28,319118900,1.28224,104.31242,81.5,14.0,80,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:16:29,533001330,1.32791,104.22365,255.5,0.1,179,1,9062726,ACE SHANGHAI,9MLO4,84,58,13,4,8,4.5,EOPL,11-26 18:30,71,Oil Products Tanker
2019-11-27 11:16:29,355902000,1.18982,105.02738,126.8,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:16:29,564391000,1.27883,104.13817,262.0,9.5,262,0,9153070,ALS SUMIRE,9V2582,70,134,30,7,19,7.7,SG SIN PEBG A,11-27 21:30,164,Container Ship
2019-11-27 11:16:29,356426000,1.11208,104.88374,311.9,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:16:30,525008016,1.09556,104.18581,254.6,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:16:30,373727000,1.57392,104.57925,199.0,12.1,201,0,9324124,HL BALTIMORE,H8PX,70,252,37,27,18,8.5,SGSIN,11-28 07:00,289,Bulk Carrier
2019-11-27 11:16:30,466543000,1.47076,104.71398,269.7,15.5,271,0,9323027,MAJD,A7HR,70,178,69,10,22,8.2,MYTPP,11-27 17:00,247,Container Ship
2019-11-27 11:16:31,353603000,1.26803,104.07283,260.0,7.7,261,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:16:31,563546000,1.30809,104.06828,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:16:31,256728000,1.36618,104.63791,127.2,11.9,126,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:16:31,477712400,1.42047,104.48854,50.6,18.2,51,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:16:32,525200750,1.03748,104.13441,360.0,0.0,511,15,0,MT RIZKI BAROKAH,YCD12,80,60,6,5,6,0.0,,,66,#N/A
2019-11-27 11:16:32,376307000,1.34632,104.41006,50.0,12.3,48,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:16:32,416462000,1.30832,104.05958,279.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:16:33,533001350,1.32444,104.22801,333.9,0.1,71,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:16:33,574383000,1.51308,104.55408,223.0,10.6,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:16:33,351663000,1.37215,104.47215,69.0,13.4,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:16:34,566886000,1.55005,104.56323,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:16:34,538004220,1.29243,104.05847,327.0,0.1,247,1,9446908,CAPE ISTANBUL,V7VU9,70,248,41,15,30,18.1,SG SIN,11-27 11:30,289,Bulk Carrier
2019-11-27 11:16:34,538004220,1.29243,104.05847,327.0,0.1,247,1,9446908,CAPE ISTANBUL,V7VU9,70,248,41,15,30,18.1,SG SIN,11-27 11:30,289,Bulk Carrier
2019-11-27 11:16:35,355902000,1.18957,105.02772,127.1,15.5,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:16:35,319118900,1.28230,104.31280,81.6,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:16:35,356426000,1.11237,104.88343,311.9,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:16:35,255805675,1.30838,104.31620,247.7,12.2,252,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:16:36,477712400,1.42073,104.48886,50.6,18.2,51,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:16:36,525888888,1.05448,104.21069,345.1,0.0,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:16:37,533005700,1.31955,104.22230,340.0,0.2,50,1,9078921,RAHMAT,9MWS5,80,63,12,7,4,3.2,JOHOR PORT LIMIT,11-04 10:00,75,Oil Products Tanker
2019-11-27 11:16:37,533170354,1.33552,104.10319,309.1,0.3,58,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:16:37,357493000,1.69858,104.62783,196.7,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:16:37,538005592,1.32011,104.33533,230.5,7.8,232,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:16:37,525100992,1.04028,104.21237,182.6,0.0,511,0,0,MT NOER POPPY,YCCR2,80,70,15,7,6,6.0,TG.UBAN,11-23 18:30,85,#N/A
2019-11-27 11:16:37,466543000,1.47076,104.71355,270.2,15.5,272,0,9323027,MAJD,A7HR,70,178,69,10,22,8.2,MYTPP,11-27 17:00,247,Container Ship
2019-11-27 11:16:38,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:16:38,405000249,1.25757,104.22468,83.0,12.4,80,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:16:38,533000075,1.32885,104.25658,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:16:39,566886000,1.54968,104.56303,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:16:40,356426000,1.11260,104.88316,311.6,15.2,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:16:40,373727000,1.57343,104.57907,200.0,12.1,201,0,9324124,HL BALTIMORE,H8PX,70,252,37,27,18,8.5,SGSIN,11-28 07:00,289,Bulk Carrier
2019-11-27 11:16:41,636017493,1.27675,104.16162,261.1,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:16:41,636017493,1.27675,104.16162,261.1,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:16:41,563546000,1.30810,104.06828,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:16:41,525008016,1.09556,104.18581,268.1,0.0,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:16:41,355902000,1.18931,105.02806,126.1,15.5,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:16:41,256728000,1.36585,104.63835,126.9,11.9,127,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:16:41,356565000,1.27332,104.09178,261.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:16:41,356565000,1.27332,104.09178,261.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:16:41,376307000,1.34669,104.41050,49.8,12.3,48,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:16:41,574383000,1.51277,104.55378,223.0,10.6,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:16:42,353603000,1.26798,104.07248,260.0,7.7,261,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:16:42,477712400,1.42105,104.48925,50.8,18.2,51,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:16:42,416462000,1.30832,104.05957,281.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:16:44,533001350,1.32444,104.22800,321.2,0.3,71,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:16:45,566886000,1.54927,104.56278,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:16:45,255805675,1.30815,104.31557,248.7,12.2,252,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:16:45,351663000,1.37241,104.47279,68.7,13.4,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:16:46,319118900,1.28240,104.31357,81.7,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:16:46,525888888,1.05448,104.21069,345.1,0.1,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:16:46,525100992,1.04028,104.21237,181.6,0.0,511,0,0,MT NOER POPPY,YCCR2,80,70,15,7,6,6.0,TG.UBAN,11-23 18:30,85,#N/A
2019-11-27 11:16:47,232011742,1.29289,104.09311,265.1,7.3,264,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:16:47,477176700,1.44379,104.51330,43.5,10.9,46,0,8819976,MCC HA LONG,VRRR8,71,139,24,14,14,6.0,SGSIN=THSHT,11-30 11:00,163,Container Ship
2019-11-27 11:16:47,357493000,1.69798,104.62766,196.7,13.4,196,0,9168855,EVER URANUS,3FCA9,74,211,74,30,10,12.6,CN SHK >MY TPP,11-27 18:00,285,Container Ship
2019-11-27 11:16:47,533170354,1.33552,104.10319,300.7,0.2,58,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:16:47,356426000,1.11294,104.88280,311.9,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:16:48,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:16:48,355902000,1.18900,105.02846,127.5,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:16:48,538004918,1.29890,104.09303,325.7,0.2,240,1,9575498,SEA TUBARAO,V7ZU6,70,302,59,24,41,12.2,SINGAPORE,11-27 13:00,361,Bulk Carrier
2019-11-27 11:16:49,477712400,1.42138,104.48965,50.9,18.2,51,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:16:50,525008016,1.09556,104.18580,256.8,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:16:50,416462000,1.30833,104.05957,289.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:16:50,416462000,1.30833,104.05957,289.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:16:51,636017493,1.27666,104.16101,261.1,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:16:51,376307000,1.34703,104.41089,49.9,12.4,48,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:16:51,574383000,1.51240,104.55343,223.0,10.6,222,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:16:52,566886000,1.54877,104.56248,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:16:52,533130542,1.32367,104.22439,0.0,0.0,511,0,0,ESCOLAR,9MWI8,80,37,11,5,3,0.0,,,48,#N/A
2019-11-27 11:16:52,563546000,1.30810,104.06828,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:16:52,319118900,1.28244,104.31395,81.7,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:16:53,533001350,1.32445,104.22800,321.2,0.2,71,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:16:53,356565000,1.27325,104.09140,261.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:16:54,355902000,1.18879,105.02876,125.8,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:16:54,477712400,1.42169,104.49004,51.0,18.2,51,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:16:54,255805675,1.30795,104.31504,249.6,12.3,252,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:16:55,563027990,1.29930,104.09289,323.6,0.2,511,0,9692533,STAR 2,9V2693,80,37,8,5,6,3.2,AEPB,11-25 11:00,45,Bunkering Tanker
2019-11-27 11:16:55,351663000,1.37263,104.47336,68.6,13.4,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:16:55,466543000,1.47078,104.71219,271.6,15.5,274,0,9323027,MAJD,A7HR,70,178,69,10,22,8.2,MYTPP,11-27 17:00,247,Container Ship
2019-11-27 11:16:56,533131038,1.30751,104.15096,248.8,0.2,8,1,9411288,ARWEN,9MRP8,84,87,23,7,12,5.5,PENGERANG,11-25 01:00,110,Chemical/Oil Products Tanker
2019-11-27 11:16:56,525888888,1.05448,104.21069,345.1,0.0,511,8,9744972,BERKAT ANUGERAH 05,YBFP,80,70,5,7,7,2.2,TG UBAN,11-27 11:00,75,Oil Products Tanker
2019-11-27 11:16:57,232011742,1.29286,104.09277,265.3,7.2,264,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:16:57,405000249,1.25770,104.22582,83.0,12.3,80,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:16:57,533000075,1.32885,104.25659,0.0,0.0,511,0,8807246,TEGUH 9,9MYR7,80,56,12,3,12,0.0,,08-19 19:20,68,Oil Products Tanker
2019-11-27 11:16:57,533170354,1.33552,104.10319,303.5,0.1,58,0,9066186,SHIMA MARU       .,9WRZ2,80,70,20,2,11,5.5,,02-26 05:00,90,Oil Products Tanker
2019-11-27 11:16:57,538005592,1.31965,104.33475,231.0,7.8,231,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:16:58,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:16:58,319118900,1.28249,104.31426,81.9,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:16:59,356426000,1.11350,104.88216,311.6,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:16:59,215002000,1.32110,104.12292,333.0,0.2,68,1,9817901,FILIA T,9HA4910,79,151,21,9,19,8.5,MY PGU,11-27 06:30,172,Container Ship
2019-11-27 11:17:00,355902000,1.18853,105.02910,127.4,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:00,477712400,1.42201,104.49043,51.0,18.2,51,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:00,373727000,1.57238,104.57865,201.0,12.1,201,0,9324124,HL BALTIMORE,H8PX,70,252,37,27,18,8.5,SGSIN,11-28 07:00,289,Bulk Carrier
2019-11-27 11:17:01,256728000,1.36517,104.63923,127.5,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:17:01,533064300,1.34585,104.09563,202.5,0.0,268,1,8910782,YUHOMARU,9MPL6,80,65,16,8,2,4.5,644TO ORDER,03-30 07:00,81,Oil Products Tanker
2019-11-27 11:17:01,416462000,1.30833,104.05957,280.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
2019-11-27 11:17:01,466543000,1.47079,104.71183,270.7,15.4,274,0,9323027,MAJD,A7HR,70,178,69,10,22,8.2,MYTPP,11-27 17:00,247,Container Ship
2019-11-27 11:17:02,356565000,1.27318,104.09083,261.0,10.3,262,0,9444261,MOL PREMIUM,3EOJ7,70,220,73,28,12,13.7,SINGAPORE PEBGA,11-27 12:00,293,Container Ship
2019-11-27 11:17:02,574383000,1.51205,104.55308,223.0,10.6,223,2,9404156,PETROLIMEX12,3WWL,80,102,27,10,10,6.3,EPBGC,11-27 20:00,129,Chemical/Oil Products Tanker
2019-11-27 11:17:03,566886000,1.54797,104.56203,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:03,353603000,1.26787,104.07180,260.0,7.6,262,0,9472749,EASTERN QUEST,3FUP3,82,92,22,14,4,6.1,SG SIN(PGBG),11-28 13:30,114,Chemical/Oil Products Tanker
2019-11-27 11:17:04,533001350,1.32445,104.22800,321.5,0.1,71,0,9115573,STRAITS 3,9MPN8,80,61,14,3,9,4.2,PASIR GUDANG,11-21 05:00,75,Bunkering Tanker
2019-11-27 11:17:04,319118900,1.28256,104.31471,81.7,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:04,356426000,1.11374,104.88190,311.6,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:04,351663000,1.37285,104.47389,68.8,13.4,70,0,9163441,KANWAY GALAXY,3FUH7,70,150,43,20,8,8.0,ID_SRG,11-29 14:00,193,Container Ship
2019-11-27 11:17:05,255805675,1.30775,104.31449,249.6,12.3,252,0,9248148,LISBON,CQGZ,71,13,264,20,20,8.0,THLCH>MYTPP,11-27 16:00,277,Container Ship
2019-11-27 11:17:06,232011742,1.29283,104.09248,265.2,7.2,264,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:17:06,232011742,1.29283,104.09248,265.2,7.2,264,0,9739525,BERGE LOGAN,MBZU9,70,280,47,36,21,12.1,SG-PEJSB,11-27 11:00,327,Bulk Carrier
2019-11-27 11:17:06,405000249,1.25773,104.22633,84.0,12.3,80,0,9217682,ZAHAB JAHAN,S2AO2,70,160,30,20,11,7.0,TANJUNG KAMPEH,11-28 18:00,190,Bulk Carrier
2019-11-27 11:17:06,533000330,1.33635,104.09288,54.0,0.0,106,0,9380025,NAUTICA JOHOR BAHRU,9MFE6,80,81,4,5,12,4.9,JOHOR ANCHORAGE,11-26 19:00,85,Oil Products Tanker
2019-11-27 11:17:06,355902000,1.18827,105.02944,125.6,15.4,127,0,9202223,UNI-PREMIER,H3YG,73,141,41,13,15,8.6,MY TPP>ID SUB,11-30 02:00,182,Container Ship
2019-11-27 11:17:06,310703000,1.33390,104.09673,62.1,0.0,103,1,9397054,SICHEM HONG KONG,ZCEO8,80,101,27,10,10,6.0,PASIR GUDANG,11-26 16:00,128,Chemical/Oil Products Tanker
2019-11-27 11:17:07,538005592,1.31942,104.33448,231.0,7.8,231,0,9308417,JEJU ISLAND,V7JM2,79,205,17,15,15,9.0,SG PEBGA,11-27 14:00,222,Container Ship
2019-11-27 11:17:07,477712400,1.42238,104.49089,51.2,18.2,52,0,9695121,CSCL GLOBE,VRNU2,71,159,241,36,24,12.6,QING DAO,12-02 18:00,400,Container Ship
2019-11-27 11:17:08,564391000,1.27867,104.13667,264.0,9.1,263,0,9153070,ALS SUMIRE,9V2582,70,134,30,7,19,7.7,SG SIN PEBG A,11-27 21:30,164,Container Ship
2019-11-27 11:17:08,563783000,1.30029,104.10761,183.1,5.7,179,0,9212515,PAC BANDA,9VBT,70,15,75,12,8,4.6,EBGA,11-27 22:00,90,Container Ship
2019-11-27 11:17:10,566886000,1.54753,104.56177,210.0,17.6,210,0,9457658,WAN HAI 516,9V7582,70,197,62,26,11,12.8,PKG,11-00 00:11,259,Container Ship
2019-11-27 11:17:10,636017493,1.27648,104.15985,261.0,13.5,262,0,9737709,NAUTICAL ANNE,D5LF8,70,173,26,9,23,10.5,SUEZ CANAL,12-13 04:00,199,Bulk Carrier
2019-11-27 11:17:10,319118900,1.28262,104.31509,81.9,14.0,81,0,9781114,STOLT SATSUKI,ZGGU2,82,106,21,20,0,6.0,HIGH SEA,11-29 06:00,127,Chemical/Oil Products Tanker
2019-11-27 11:17:10,533056300,1.31267,104.14272,311.8,0.1,53,1,9572874,ORKIM MERIT,9MLK8,80,69,33,14,5,5.8,PENGERANG,11-24 01:00,102,Oil Products Tanker
2019-11-27 11:17:11,563546000,1.30809,104.06832,0.0,0.0,511,0,9087128,MARINE PRESTIGE,S6HA,80,37,16,5,4,0.0,,00-00 24:60,53,Oil Products Tanker
2019-11-27 11:17:11,525008016,1.09555,104.18580,260.6,0.1,144,8,7900170,MT PUNGUT,YDXY,80,117,32,13,13,5.3,UBAN,11-26 10:00,149,Oil Products Tanker
2019-11-27 11:17:11,525011092,1.11549,104.18720,247.5,0.0,155,1,9041411,MT.ONTARI,YFRE,80,127,33,7,4,4.8,ID TUB,11-27 04:00,160,Oil Products Tanker
2019-11-27 11:17:11,256728000,1.36482,104.63966,128.4,12.0,128,0,9670119,HARIS,9HA3991,70,168,17,6,24,9.8,JAKARTA,11-30 00:01,185,Container Ship
2019-11-27 11:17:11,356426000,1.11407,104.88153,311.5,15.3,313,0,9160401,LADY OF LUCK,3EYW5,79,0,0,0,0,10.5,SIN PEBGA,11-27 17:00,0,Container Ship
2019-11-27 11:17:11,373727000,1.57175,104.57840,201.0,12.2,202,0,9324124,HL BALTIMORE,H8PX,70,252,37,27,18,8.5,SGSIN,11-28 07:00,289,Bulk Carrier
2019-11-27 11:17:11,376307000,1.34782,104.41180,48.9,12.4,46,0,9132703,WEST SCENT,J8B5348,70,118,28,20,5,8.5,HUMEN,12-02 18:00,146,Container Ship
2019-11-27 11:17:11,416462000,1.30833,104.05955,280.0,0.0,206,0,9304942,CHINA STEEL REALIST,BMER,70,260,40,20,30,9.7,PJSB,11-27 08:15,300,Bulk Carrier
